ticker,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BHP.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FRES.L,GLEN.L,GSK.L,HIK.L,HL.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JE.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,My Portfolio,NG.L,NMC.L,NXT.L,OCDO.L,PHNX.L,PPB.L,PRU.L,PSN.L,PSON.L,RB.L,RBS.L,RDSA.L,REL.L,RIO.L,RMV.L,RR.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TUI.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
DCC.L,0.6823467805802247,0.7826997934373038,0.641351522122679,0.7330916053743672,0.498211596759247,0.7524542200563619,0.7437557204791058,0.23499139092668986,0.14707731236325994,0.3952206927710593,0.6374708539717934,0.6824188289365385,0.7479446699282956,0.04008344122627923,0.43405641122328004,-0.22102707789216935,0.8141718529545431,0.6535875044834947,-0.4500239436502989,0.6531902101712813,-0.09002743143866294,-0.7069272322009663,0.7745942071282671,0.8671032864845012,0.8510807819386782,1.0,0.7511144001011347,0.29279330222906,0.6684693132478873,0.838392227045568,-0.3181656375216759,0.560639283124486,-0.4632696051791744,0.4102290457279765,0.7566831241064168,0.6645983392589514,0.6653434042219089,0.7854141575510569,0.7420464556107143,0.5952552660546807,-0.4939935187123733,0.8599488589004786,0.8275506215720996,-0.12643244984875987,0.84711272612415,0.6736363015713914,0.049311305743256366,0.22871345024557396,0.772493313871387,0.5233800316330298,0.5550676349430456,0.7447662140967926,0.6809260342368623,0.7830132673248442,0.4427607472546911,0.15246338749472396,0.060397427986693286,0.6179172884689836,-0.27520147080888263,-0.15116227970738252,0.10432442717681618,-0.27082473311642463,0.8162565116785931,0.7149724471031846,0.765063583998168,0.07118159274034704,0.8088972426380994,0.19702849893060223,-0.4824341267351518,0.44187118320080554,0.2018410686815223,0.9046654862086433,0.5517198766668338,0.8536331854003025,0.7797994834894927,0.5611599485229443,0.7595454071090189,0.7522872604346351,-0.529830536550053,0.7873812615241377,0.8311284008073333,0.7779110515261537,0.7030520882889831,0.5539043673392869,0.5889709479910135,0.7952418362658562,-0.011002224481868262,0.6214642342482971,0.8014918067848359,-0.13900254309843757,0.7182860178835803,0.718136393300653,0.11002849101499516,0.7788927470555268,-0.5482351020857227,0.6668563100707608,0.7422168734220294,0.04992258534330109,-0.4934245377770863,0.47269969309947785,-0.1597469294186782
DGE.L,0.6290309343264313,0.7292946103191841,0.5330833341602493,0.5626542262726933,0.45850153264990684,0.8948556235551453,0.7229834343218604,0.47217366332075383,-0.24129717196987668,0.2955311763768867,0.8236171019976648,0.8232227589044889,0.7517596914065426,-0.03159162251660117,0.4705513736987324,-0.4233069054724721,0.8370812063323406,0.6024987163094415,-0.7138325413053992,0.8372421137243717,-0.16307758282161916,-0.8661024912938493,0.8607727846215512,0.7330972620536761,0.9009470779738572,0.7511144001011347,1.0,0.3265039765709936,0.8303899311616136,0.9281822036646591,-0.39422199775407324,0.49437279064000433,-0.713745208020538,0.23854452197064954,0.7702846822137056,0.7796596537379054,0.693577608295704,0.9459787332530513,0.6468350607483578,0.6780063062530965,-0.7460457797189569,0.9097919181243546,0.9461631358386072,-0.1447903909720281,0.9214632799225665,0.3874843590968479,-0.21521295669858037,0.2448327864544277,0.6835566301904342,0.49250484928336774,0.6835704077267611,0.8278614542939978,0.749945407211195,0.9106838221855321,0.45689921545507944,-0.20780480543607077,-0.31306532795154407,0.6519330277683809,-0.446834505749721,-0.15154794803352717,0.4291382905393591,-0.400169741818612,0.9004413741616931,0.8090232185549423,0.8188976342976367,-0.1953091282159695,0.7966188472410269,0.018912656473630784,-0.8025175436570514,0.6586895817117078,0.18528036061160982,0.2058964969480797,0.6319158603125165,0.8924089398288301,0.9029390634304243,0.5028153561400893,0.7413738701732732,0.8065348303968706,-0.8047394865539654,0.7911979309215762,0.9609371176699317,0.9249380788405254,0.507000602011612,0.46395548967840733,0.5016903981990115,0.6174621974413587,-0.011925232384305104,0.82744460728175,0.9107389857439672,-0.04719965894235797,0.7262310586881536,0.804981807977144,0.38527857073688215,0.8011043519099377,-0.771552382184114,0.7219552676337087,0.9067903817468909,0.18112231384048919,-0.6330270220951927,0.4985764090069108,-0.3682008800537452
DLG.L,0.7398634183365848,0.07323144748204777,0.7854801149517163,0.36223811758036967,0.8405439562644026,0.08934256430936317,0.44312809995540314,0.6677135767279027,-0.01209336412339958,0.5557037142347925,0.6931385539368689,0.6597971879159527,0.6324449626725448,0.7092563548740506,0.8019097632972105,0.5429064581304204,0.5711178614668618,0.6498889097934298,-0.05481935653188424,0.12187980831834015,0.3130643809043687,-0.14374154688555046,0.49744678966342526,0.2089213735054927,0.4019987138057678,0.29279330222906,0.3265039765709936,1.0,0.6045730224183794,0.15184050879490005,0.5042398930115235,0.07292971459256678,-0.04046075686326171,0.7390312057286281,0.4001089922593819,0.2546929258660113,-0.232736711550382,0.3457882959525848,-0.15455464043907274,0.18769755183230008,-0.08485227374592812,0.1468767857553068,0.44371587387352257,0.7961736653359447,0.3719110514594267,-0.051312421528099145,0.37586726450416147,0.8873504733686706,0.6095624266796104,0.4879475426340096,0.6829963510425933,0.5912071930102102,0.6383568407783233,0.13228602830563238,0.8723607868144913,0.23679565602012265,0.30053196132660553,0.4263012564822523,0.4084949561640335,0.2031215916481108,0.758850111312207,-0.23321985321127847,0.3272524044733773,0.3599715684616998,0.6177726738536339,-0.25451330452181603,0.4078989723284091,0.6759518368402218,-0.44127969394368893,0.09710896975290803,0.8902238630620761,0.8078231985101908,-0.15971790859241214,0.5003456841365012,0.09405623585605563,0.46257248535027634,-0.08033734088408066,-0.05464748701499763,-0.19967226979665148,0.08075052633401436,0.37498140212128134,0.3109836397551675,0.2151834733060493,-0.15900747669000087,0.556945183387408,0.14932388259692944,0.21027754462281611,-0.13420192900647332,0.08034863079235918,0.7339485575522123,-0.10688951213592357,0.07353557382516146,0.7420784059591806,0.3841033822061997,-0.587854388555778,0.6108737087704451,-0.023093645246647195,0.815097082859259,-0.1805170306205952,-0.3803267011399308,0.5864725969162169
EVR.L,0.8565013074055867,0.6135026087305774,0.7372985522676588,0.5131661273812845,0.7849318090850205,0.7799641673146314,0.6877844504239783,0.6469880279934105,-0.2119096161832826,0.59981405789164,0.9427283955070644,0.8836670853134435,0.8871920336300357,0.20026188679482837,0.7425467985375171,-0.04137439066937081,0.890381243098422,0.6910087608939246,-0.4617631705894916,0.5714699055642254,-0.2686428347277037,-0.822784318387479,0.7906922761262783,0.6126420342802936,0.8685763442501181,0.6684693132478873,0.8303899311616136,0.6045730224183794,1.0,0.7359244078230509,-0.19081772229761812,0.31518464171568583,-0.6885693164983376,0.648754313038614,0.7339931036007559,0.6820629645919943,0.5447846914492028,0.914879760085521,0.49328760309104597,0.6252444603666784,-0.760884118034987,0.7515829959948457,0.9029586454144108,0.20949122137015158,0.8665492963505111,0.2065881778234261,0.15694849046674963,0.5307102039957321,0.8435451985660429,0.7113037417293013,0.8582138134357445,0.8521943483157418,0.9136666316487144,0.705606825413541,0.7720360573210521,-0.16558569621135868,-0.28215803908040815,0.8463818748890632,-0.325449434900976,0.1242743288768922,0.4975059486066473,-0.4315466123632277,0.8840004865659735,0.9087766891562274,0.8930873409223764,-0.1154752607625014,0.846652291466895,0.19486311322542205,-0.7703366158548821,0.554458274988536,0.5321465318735521,-0.5314152679424357,0.2060261446053803,0.8683737896804482,0.7569076311514799,0.3117567622490684,0.48669940742954476,0.6146902011813653,-0.7444354641234554,0.7097737884894174,0.8634443901995134,0.8132086524228053,0.5063443916992312,0.5224165393875024,0.6408810681009719,0.5521848815732091,0.19033896540280937,0.5267686161002852,0.7541330503203653,0.1800272743458205,0.5578141382604873,0.7749944582914332,0.46764326570125536,0.8160091201766692,-0.7861841310562281,0.8631903380950166,0.6561377114556866,0.37426192126470936,-0.3532191859660499,0.27487318614682393,-0.009942444496684508
EXPN.L,0.5526497803745978,0.8385651618915207,0.49135421539728524,0.6595256048329706,0.3387277564820567,0.9393367717339457,0.7583866299315235,0.2505457317313188,-0.11829728297638024,0.30138740692231536,0.6735922342324389,0.7192308258422119,0.671459291422566,-0.14845976165796723,0.3381349689449698,-0.5502559370873366,0.7787699303020162,0.5278073928110021,-0.6557177069542192,0.8739649564596558,-0.19313405283261434,-0.8907233785783535,0.7670454798935736,0.8079739650677006,0.9105233715104216,0.838392227045568,0.9281822036646591,0.15184050879490005,0.7359244078230509,1.0,-0.4737882839829092,0.5821508543591152,-0.7426978978992488,0.17508251327758786,0.7018704690443751,0.6910414457968891,0.8404653292850354,0.9109829526434614,0.8160112837491063,0.7282194257904608,-0.7060317559959719,0.9749994273288832,0.9289792485073546,-0.3513421975237973,0.9335153442449522,0.5857446277802772,-0.1690258589320761,0.0576310734062151,0.6907602043657369,0.48655594557280557,0.549378422474925,0.7766953995899947,0.6965099659335514,0.9445024038509579,0.31435260657666786,-0.1429230540494007,-0.2595355000952435,0.6508152698890445,-0.5526141653124992,-0.24254410161715984,0.14289996544542807,-0.30866108385109076,0.9066439020148801,0.7793738975742107,0.775293701236521,-0.024742021766560384,0.8415795915966555,-0.029509731139900106,-0.6820594697581086,0.5570215149173946,0.037109665100032926,-0.2075981566929268,0.7427852918263447,0.8533044907362209,0.9568354158890173,0.44375341043227473,0.8803776733724124,0.9017482404104824,-0.777496064691102,0.8997377848521728,0.9457962149057214,0.9115964205314938,0.6245371236227091,0.6317792674894793,0.4927726217339345,0.7525977236152049,-0.09160646970145642,0.8383242645012545,0.9758430080816426,-0.29925508045246935,0.8637616603247558,0.8852658666191723,0.1851788546551024,0.8231528196043719,-0.590322861549309,0.6694339514798173,0.94541789875079,0.0009482313122503088,-0.6173790698933641,0.6894880750305482,-0.4926879477787893
EZJ.L,0.03871641286259138,-0.3636869088072706,0.28629511068344515,0.16286915327923251,0.2506283213420264,-0.5408523023605962,0.08424832311984114,-0.029185294965995746,0.35517949125207654,0.28581439603216807,-0.14083152414713213,0.0015250062621145121,-0.16975623171802323,0.7307571505483832,0.3654281153071905,0.5683439047456531,-0.22730196047910076,0.2412601142094625,0.48688620772165025,-0.2780740857443067,0.7044980812552373,0.5353879375067928,-0.31848073673688004,-0.24920686122584565,-0.24074748650034447,-0.3181656375216759,-0.39422199775407324,0.5042398930115235,-0.19081772229761812,-0.4737882839829092,1.0,-0.006991127906315234,0.4549806310282736,0.31589803890121176,-0.39866661503401324,-0.4354138758602783,-0.6595555860054416,-0.4153896929359461,-0.5220204914557665,-0.305265258487647,0.6723661725143305,-0.42329721783611635,-0.23125560786259136,0.6692336906558183,-0.2972024050653366,-0.060964372585066956,0.5779911239950273,0.5296995958242133,0.061649183099295346,0.18840371006353354,0.12601187289494842,-0.0023445315361670612,0.022331693887783714,-0.42993314382450937,0.17257661894448972,0.546041791170455,0.6262777983821732,-0.13124284202807607,0.7446956288359491,0.313285048629433,0.36876894040581054,0.35642258070061045,-0.38720297757899247,-0.35267963268187913,-0.027175728304250975,0.07570103659854317,-0.14075848511265374,0.7642317550647254,0.20001832066435438,-0.611839293070141,0.5965495750235936,0.6287291864605308,-0.3474040872296041,-0.26715895058533523,-0.5300537205194462,0.23397634879848794,-0.4325226987459363,-0.4900671048389061,0.4605427174537894,-0.36395731457123814,-0.37251406515619045,-0.4115841366991044,-0.030934463759251855,-0.4819094663448961,0.27142815854863933,-0.13795876089629358,0.22558772438932764,-0.7063072948945676,-0.5330302997020747,0.7223948002189474,-0.445112852363531,-0.49549296605182425,0.520543095087069,-0.10973730607121175,0.22126424678068723,0.04063424520344599,-0.6253567515948895,0.6636884467139285,0.17980155597998243,-0.4580543518112959,0.4968966402732043
FERG.L,0.2563776598414411,0.4460697270208561,0.38514429926790633,0.7662759863253268,0.19771304633293788,0.471232456149749,0.7233661731550094,-0.018332085620482948,0.2197438534749173,0.4390691070290678,0.25027508058248077,0.45252407220352053,0.286935828825229,0.22713390531423278,0.2727004333331671,-0.3606193454751975,0.4324810146114853,0.4554913211305602,-0.3108856164717614,0.5785714533880199,0.3692919599517611,-0.4192397638754353,0.3323980876048796,0.6216710303473002,0.6280657458809328,0.560639283124486,0.49437279064000433,0.07292971459256678,0.31518464171568583,0.5821508543591152,-0.006991127906315234,1.0,-0.420088449185178,0.11562088760785084,0.25143630191993416,0.25531037302032256,0.5143934635625085,0.4718488254507454,0.6223703879481435,0.5617877871529056,-0.14276510852636037,0.6325698448064925,0.5548063614253055,-0.2103744941819618,0.5484273851584102,0.6472550167391603,0.2189824559711434,0.026255757592911894,0.5066053554187645,0.5082512963994416,0.357003518768117,0.5533703054018617,0.4583444715519123,0.5925038855642291,0.030989789626374123,0.1563033068778511,0.1931057867816999,0.4395971335031344,-0.23229748336571385,-0.11304879669935901,0.07889476859616665,0.3671428224056167,0.44128543812984267,0.2804511723478995,0.5097350688320132,0.1734000670286271,0.6017455923231678,0.25894569931391925,-0.25559370691712124,0.11531765043880637,0.1261018122983406,0.793452264272691,0.5953663000615084,0.4423278286082301,0.5327061565993263,0.5461227218645457,0.749185098542204,0.6691880828091687,-0.3693615693285581,0.6391039625455259,0.47831333555828937,0.42932574165033555,0.6667974518453683,0.3554490389645115,0.6045775641580592,0.7197356510059099,0.013968238841231977,0.4017486614761545,0.5745536097452832,-0.08697604712009505,0.6743369276192719,0.5579853142932261,0.18478110814617982,0.5915753115177436,-0.19097417950729925,0.44879411695309,0.48203803515064164,0.1334270862103855,-0.31432627977513056,0.626885036638423,-0.4359350534247079
FRES.L,-0.33566872518557445,-0.5489703390892594,-0.287118209256044,-0.36492092948789284,-0.24956854756337768,-0.8355818924797815,-0.5594063119007796,-0.3362771559831051,0.4019888751974206,-0.4713216067252556,-0.5646149830071151,-0.6197778791956121,-0.40430853439685355,0.0726769754450619,-0.316040930405009,0.5927166573261897,-0.5494319123496565,-0.2575766789401248,0.6363096506827246,-0.62744196623575,0.4213837230444089,0.8630389426591948,-0.42629454251524534,-0.3577192491351607,-0.6998200162981206,-0.4632696051791744,-0.713745208020538,-0.04046075686326171,-0.6885693164983376,-0.7426978978992488,0.4549806310282736,-0.420088449185178,1.0,-0.08835210567981808,-0.38168945462046994,-0.4341784234090963,-0.7992371698812178,-0.8046460511468825,-0.5771043170581388,-0.7706585687168848,0.8500947834005379,-0.7298206626393873,-0.7091372988574821,0.3586346457563135,-0.7174450687363425,-0.22389645462106292,0.10625402525261642,0.001920881746535325,-0.4966319369002422,-0.47512970351876327,-0.5209443848632086,-0.6271921500928548,-0.6602911660907766,-0.7423007646335237,-0.26964399018868024,0.48560995545239904,0.6090646916522127,-0.6598913649223537,0.7248573031505628,0.14624290013794697,-0.10407542882164918,0.17794449956656772,-0.7641290550513654,-0.7169744240987207,-0.6343888320553647,0.09123481262692942,-0.7060430453283895,0.18485012901696246,0.715612424834606,-0.48118226373997897,-0.06410306074141545,0.4418359055530804,-0.37275908030444516,-0.5418391241968729,-0.8300531154692055,-0.019961826354063128,-0.6407784960723584,-0.7473857792575183,0.8457983143997476,-0.7458419141358015,-0.724056856943852,-0.7274934798130818,-0.32616623723639365,-0.6646060392898202,-0.33355596203456384,-0.44793202530534276,0.036234894096316445,-0.684102792841154,-0.8121164766555427,0.2935754652921253,-0.7007415888939331,-0.8713950210897943,-0.17464968497805722,-0.6958293161137039,0.4591274716570313,-0.6302248148269073,-0.7123392705227339,0.014797294995834062,0.3954628392256445,-0.6654081405500459,0.548745847338153
GLEN.L,0.8300096784922749,0.3271988238222577,0.8068841203453487,0.4512450684589139,0.8928476320604598,0.2264521006983181,0.469676095486978,0.39242745015694397,0.27424161397965147,0.6825079911646578,0.612919565834519,0.5647990419370846,0.7119898984721741,0.4843142847829448,0.802742474450362,0.5393251287663291,0.5798225547276892,0.6870055145934832,0.2239174029107319,0.04240574549298321,0.0005410775256729779,-0.2699830371235414,0.3764799135070559,0.39733841743171894,0.46883712333053673,0.4102290457279765,0.23854452197064954,0.7390312057286281,0.648754313038614,0.17508251327758786,0.31589803890121176,0.11562088760785084,-0.08835210567981808,1.0,0.38572576442690854,0.3148346960253935,0.04619529648910228,0.38591498194151524,0.1543154441842513,0.13717297918835947,-0.1579191284774954,0.24316870319059844,0.5087772612440634,0.6334701016673073,0.43593927016765577,0.14718682985674336,0.6608053675988106,0.7219852530305382,0.7667837339720855,0.7229350829244698,0.718555918887628,0.5554701193601986,0.6937530022673869,0.1489894554829245,0.7574590061086481,0.3317664398295131,0.22321421239526074,0.6895374772837494,0.23489024020375776,0.42263701037322515,0.35719382098600444,-0.20703388226806108,0.4346389615925984,0.5814011137440788,0.6065534346706266,0.2091698971837383,0.5770232466366889,0.5771702286602334,-0.24661085455544007,0.0417871404624449,0.7710083977926768,0.7270817992930133,-0.28838769528269953,0.5188746573263997,0.18882404517530138,0.24454415405375904,0.00686001139270967,0.1282359266596657,-0.1256073937035363,0.326515652827467,0.3364535150357758,0.2836759486910611,0.4682330737764544,0.3064344097103996,0.7007363200094853,0.42850767570446757,0.3891298174053053,-0.14593559822908642,0.18012431977115384,0.4910961276318033,0.11625060709582406,0.30040357025745307,0.41253979903792776,0.5221704488531022,-0.3532582065254808,0.6520024464814179,0.032981857588300675,0.5406891648637716,0.13113719618579384,-0.14563096507201467,0.5161750299786266
GSK.L,0.6633156357675742,0.5048382122909149,0.539072226236241,0.35168627137462316,0.5465979570182768,0.6419972029005402,0.4304753217898736,0.5930912446497937,-0.1581616564090409,0.1172218450851864,0.7859945861295963,0.5902012693931852,0.8297573173195832,-0.11776951051455009,0.3820591192098277,-0.010534850277013638,0.862875253309918,0.5798246203547115,-0.428223544126113,0.5032114992686888,-0.2677505262032839,-0.6403342383061378,0.9108383998415124,0.7046090335806093,0.7243739545783917,0.7566831241064168,0.7702846822137056,0.4001089922593819,0.7339931036007559,0.7018704690443751,-0.39866661503401324,0.25143630191993416,-0.38168945462046994,0.38572576442690854,1.0,0.8308562305187424,0.4662368242428155,0.7499347121631884,0.5257051513317383,0.5658407323260941,-0.5888850992637136,0.6755449022418575,0.7434714072098411,0.11271442501628126,0.6961294955797225,0.34968991063541033,-0.07692838982556623,0.2534362976426056,0.5918362143558189,0.3846095579056387,0.5304228904594359,0.5806635893913139,0.5448090736810625,0.5886603125651828,0.5987170189169747,-0.15430718281213227,-0.21108566312059718,0.55122213276337,-0.2943668586042532,-0.0342302580698203,0.32799501437633743,-0.40875604558124606,0.713971149802009,0.6626723163784825,0.636172450413276,-0.03928816340974888,0.5935768631155823,-0.06212627907342424,-0.4786955040285712,0.6861290675955538,0.1707062575307202,-0.6658345443482786,0.36138436211169384,0.8054279425569946,0.6110680512319705,0.4213904001660299,0.483856364790453,0.5656109928476142,-0.5536955580409808,0.5494410660458616,0.7661134903853243,0.6625185961316977,0.4324435323781966,0.3264141725099606,0.40236037452208584,0.460221765582912,0.009245103584543283,0.5782146414571551,0.655236097682925,-0.009127994687669045,0.4370787031537245,0.5616132975687522,0.19162935398148348,0.5390802047570632,-0.7713414980407198,0.4774235317331191,0.712735875914098,0.07882223050119855,-0.28753752482374156,0.13001254301915668,-0.01802089756575632
HIK.L,0.6299221652668489,0.5503258173534396,0.4930389514147508,0.3730075712521837,0.4641907971133692,0.6730342693298705,0.4583022846422967,0.46328318648021477,-0.12893749166742627,0.09493688818367349,0.7021010655094942,0.6032317591458101,0.7861185409793857,-0.21050775026551993,0.3953087620397032,-0.15749816943787984,0.7276506859064814,0.6124139606461071,-0.4572936770221307,0.5091526549735601,-0.2945925160403205,-0.6626403055778761,0.7875495151951163,0.676244653434468,0.7249424031134291,0.6645983392589514,0.7796596537379054,0.2546929258660113,0.6820629645919943,0.6910414457968891,-0.4354138758602783,0.25531037302032256,-0.4341784234090963,0.3148346960253935,0.8308562305187424,1.0,0.52762103542569,0.7422693151988811,0.580864575683675,0.4747227584465622,-0.5655248194878987,0.6843154933068661,0.760632398583763,-0.012241135509905694,0.6906786245921009,0.37846764349746453,-0.16200114025005247,0.24748980650061142,0.5430729831589023,0.44193406413667435,0.5392831406966682,0.6004977480172157,0.5337508806210081,0.6401469801969869,0.4059861812821267,-0.163317887801445,-0.24579376343882434,0.5249638159834787,-0.2696772929247201,0.02880375771441765,0.25707996412342554,-0.3759380529770271,0.7027557309596393,0.6956088742609782,0.6189286148895382,0.040964801974593276,0.6080554923716811,-0.09031668170457456,-0.5490084284777375,0.515825953155392,0.10068205908589876,-0.4630457283945498,0.3914330908153537,0.7952526630241087,0.6309418743253437,0.34846112335467055,0.45512523321741405,0.617627513296818,-0.5463692026938477,0.614405008804268,0.7343535383466558,0.658335438945258,0.46446619746596535,0.3514827893044214,0.38733375674507814,0.5253145347680702,0.0906374334536294,0.6253216185913177,0.6667858923239358,-0.05331179904864953,0.5489398227873601,0.5817172841955458,0.17546766150142787,0.5461278877079415,-0.7269693431211482,0.4944620532308399,0.7126375764008527,0.013449174136894693,-0.367081140411178,0.23957131846056265,-0.2311241027556414
HL.L,0.29913926561685034,0.7830262108380113,0.23823031583303847,0.4803790560036893,0.09178669928644276,0.9081322057526274,0.5594583818552913,-0.0062045941470757985,-0.12216030524974993,0.2696193623280779,0.37724660571687596,0.4544836115632116,0.42985342317652847,-0.37504398443255477,0.09962715649195722,-0.7073147168938905,0.5275012204825701,0.260026093099745,-0.5053284528697025,0.6814164127476526,-0.4770895970154766,-0.8721455571596853,0.44718774749273194,0.6411211058069236,0.7343749137177356,0.6653434042219089,0.693577608295704,-0.232736711550382,0.5447846914492028,0.8404653292850354,-0.6595555860054416,0.5143934635625085,-0.7992371698812178,0.04619529648910228,0.4662368242428155,0.52762103542569,1.0,0.7682000272430014,0.8600059105258173,0.6855090496845969,-0.7317381274992781,0.8410705902230821,0.7149209648695268,-0.6359392637371657,0.7491109438246347,0.5393980768422988,-0.12958663615241503,-0.27639049922863457,0.5009402796452919,0.44511193921632125,0.3443918643036484,0.5449799468989628,0.5152681302483477,0.8131456041043051,0.023896458565905603,-0.26685162009282054,-0.4957642774268632,0.6310071786266516,-0.777136093500302,-0.22004220080863296,-0.26234045897609365,-0.16917561844543844,0.7917673042820478,0.7150555451275225,0.5415570671106698,0.22698872196627304,0.7383278351878958,-0.30613274958749337,-0.468615910741989,0.4515257109954985,-0.23608129534394603,0.6456482916822267,0.5846966189358036,0.5949953144531753,0.8905213918230539,0.09550081688479521,0.8417215451241888,0.8963850271346937,-0.7086962606470998,0.902089005053088,0.7225506325937787,0.7327602821844797,0.5269634196229851,0.8486140632824987,0.28872214821312686,0.6766176289331389,-0.07549983974665972,0.777576467144559,0.9047531104070343,-0.6088851479821025,0.8897971407612791,0.9324600835821304,-0.18524888387112606,0.691563058850692,-0.27089230568198164,0.4796828505197507,0.8597398932825476,-0.3673799431469088,-0.352155957282576,0.8530742195771001,-0.6583184247479826
HLMA.L,0.7142803804422867,0.7747183906003733,0.6119600514956114,0.5861250511417444,0.5610931917835995,0.9391437466326891,0.7574499251107433,0.47749043073818254,-0.22715219975361237,0.4835377791447623,0.8463372370669267,0.8600585273501554,0.796864762699206,0.014363943288591063,0.5706940387295242,-0.3659831432876094,0.8618672572064644,0.614245759164481,-0.6529112550730525,0.7599994742182928,-0.2894170517431729,-0.9400249021517051,0.8183703847608392,0.709889297244724,0.9416833149519741,0.7854141575510569,0.9459787332530513,0.3457882959525848,0.914879760085521,0.9109829526434614,-0.4153896929359461,0.4718488254507454,-0.8046460511468825,0.38591498194151524,0.7499347121631884,0.7422693151988811,0.7682000272430014,1.0,0.6802096661051219,0.715771853256533,-0.8411230810740591,0.9222307863475707,0.9625208135196142,-0.12906054900756264,0.9568034385580151,0.37121757914336373,-0.062061320802029474,0.28869993272576533,0.7888024088117906,0.6223129856134727,0.7625873123097147,0.8727151010967281,0.8540679379272752,0.9021525931351803,0.5408570613499754,-0.20965134819129094,-0.3591028470009298,0.7972828011454713,-0.5081053438611045,-0.08562717736816969,0.34641528242635383,-0.3982016540243301,0.9677210890678367,0.9197970858222932,0.8829929281906514,-0.12705798550610062,0.8902477596552774,0.03740378564558819,-0.8183050294554224,0.6415748055399664,0.26527006647450563,0.2914641585072495,0.48987986314910364,0.9009314697231536,0.9331407435784125,0.3865516391115455,0.7199377861489039,0.82543504933018,-0.8420216316780932,0.8514546735736925,0.9672960243704449,0.9416865270102444,0.5497408206817016,0.6347324877984549,0.5693195812269756,0.6660191944517657,0.036190861133486706,0.783853530200944,0.9327055928759308,-0.06882285941005835,0.7692196223084722,0.9001251993857851,0.3334589439990824,0.8780499488011714,-0.7445949752918513,0.8243401725087112,0.8672221192481365,0.16717730883480234,-0.5394517115728976,0.5392496666224431,-0.30916705626807617
HSBA.L,0.363450424671499,0.7683087872612272,0.3281613181781896,0.6077013720055128,0.12107922323371383,0.7754510600745576,0.6116715515944429,-0.09974270735644124,0.2173306478120099,0.24437848559435446,0.35779028209933905,0.3996256537806512,0.4943643372611743,-0.34577474390749546,0.1465211972924316,-0.5242671269475798,0.5669477601228065,0.38378297784746196,-0.3136083716297571,0.6488095401204529,-0.26636925217398516,-0.6926256926148752,0.5079479094842685,0.8109578580009423,0.7463916422191378,0.7420464556107143,0.6468350607483578,-0.15455464043907274,0.49328760309104597,0.8160112837491063,-0.5220204914557665,0.6223703879481435,-0.5771043170581388,0.1543154441842513,0.5257051513317383,0.580864575683675,0.8600059105258173,0.6802096661051219,1.0,0.5398095552367022,-0.48546196450180296,0.8228196149429183,0.6938259927669528,-0.48551885468073397,0.7188101220223077,0.712427563838834,0.04701125047508702,-0.1888570971664142,0.5453596285854685,0.4690460933586175,0.3290928521582994,0.5122292842992139,0.4561671493344511,0.7763309102369713,-0.014585512103213405,-0.054596613194774,-0.183431624270228,0.5821603792536522,-0.5465892519365604,-0.11699240266058376,-0.2776949226536557,-0.08480621045496545,0.6922033446246715,0.6235148370856116,0.5005923941492946,0.3895706072407403,0.7311917967006001,-0.14017838513050807,-0.2907132373372688,0.3650462033348363,-0.2023525979462759,-0.6143280983387536,0.6389694685094554,0.6235276078469286,0.7815866194967891,0.20856869573444642,0.8375850268855648,0.8810441722801132,-0.4705262364633833,0.8685413545102023,0.6659842608825914,0.6386733464716952,0.7545713544338225,0.7832627081327508,0.4658184789577736,0.8397075991362212,-0.013798998296384646,0.6611004889047336,0.8292681760450414,-0.5201533823303477,0.920190702739787,0.8229545553357561,-0.19489247067449814,0.6512330962085492,-0.2397466692588592,0.43604650662255084,0.8067333150697026,-0.3186641012022008,-0.2897545321032026,0.783136945982285,-0.5623148038990582
