Date,High,Low,Open,Close,Volume,Adj Close,ticker
2015-01-02,2206496.8848480224,2186840.7392333983,2202826.8415130614,2192576.1327423095,40249981.0,1989103.6223190308,My Portfolio
2015-01-05,2196143.8759552003,2170828.0847259522,2183867.6464782716,2175734.5222717286,76334716.0,1974564.5244674683,My Portfolio
2015-01-06,2178648.6332473755,2159788.38394928,2172080.5920181274,2167820.634651184,75590711.0,1967708.4014602662,My Portfolio
2015-01-07,2198964.8769210814,2181319.866743469,2188032.9181503295,2190234.6269210814,55317295.0,1988410.9681121828,My Portfolio
2015-01-08,2225314.474032593,2191883.4862091066,2208239.8682434084,2220598.2226287844,102632656.0,2017270.4167190553,My Portfolio
2015-01-09,2218245.3129928587,2200520.0269058226,2209266.9444473265,2211750.234272766,71636508.0,2008543.4232711792,My Portfolio
2015-01-12,2220423.092782593,2203750.7453857423,2204245.729272461,2212560.333657837,55131782.0,2008363.6013351441,My Portfolio
2015-01-13,2226730.4345169067,2210666.455833435,2213527.039604187,2221870.4778518677,77631206.0,2015496.450996399,My Portfolio
2015-01-14,2219991.147546387,2202074.325265503,2207527.510232544,2208084.8639160157,84650712.0,2003503.578555298,My Portfolio
2015-01-15,2215167.062539673,2190536.667626953,2208557.8544708253,2213287.5618377686,98166724.0,2006929.5570770265,My Portfolio
2015-01-16,2231676.8367004395,2210393.8861083984,2221449.148452759,2228871.855819702,86084642.0,2021794.87999115,My Portfolio
2015-01-19,2242205.384454346,2223285.3027893067,2226224.0321746827,2236701.134454346,58654438.0,2028007.837199402,My Portfolio
2015-01-20,2246153.4081924437,2232556.211399841,2238631.1574905394,2240159.156788635,63290247.0,2030602.3253677369,My Portfolio
2015-01-21,2268922.298977661,2247455.0123413084,2250045.001965332,2265378.897579956,113129747.0,2052046.2489013672,My Portfolio
2015-01-22,2291442.8783935546,2271488.2719024657,2281348.3145355224,2287820.3152374267,91296446.0,2072717.025654602,My Portfolio
2015-01-23,2305692.309675598,2285190.257246399,2293538.4345840453,2292417.724409485,108711834.0,2076604.5242523192,My Portfolio
2015-01-26,2302726.945385742,2288467.6822479246,2292283.0504730223,2294909.3836334227,60869344.0,2079033.1387634277,My Portfolio
2015-01-27,2283427.3244644166,2257995.6583267213,2279274.9495559693,2262465.8039413453,61751833.0,2049592.1753189089,My Portfolio
2015-01-28,2264139.0341064455,2241930.7230560305,2260297.221652222,2255775.7841064455,72254790.0,2042636.8524841308,My Portfolio
2015-01-29,2276131.6533721923,2255714.3379577636,2264253.180593872,2270799.9291900634,87387171.0,2056968.4074371338,My Portfolio
2015-01-30,3419420.5632077027,3399522.519872742,3416501.770574646,3400389.41618927,89338180.0,3144211.478174133,My Portfolio
2015-02-02,2270503.574861145,2255043.98735199,2263138.9718795777,2266248.3453842164,59942491.0,2053814.2046188354,My Portfolio
2015-02-03,2283292.9690353395,2267268.3255111696,2272092.5954238893,2278976.2410385134,58110128.0,2065144.3820617676,My Portfolio
2015-02-04,2280451.0040313723,2259121.23024292,2268933.1084167482,2280242.5040313723,98513163.0,2064944.3269042969,My Portfolio
2015-02-05,1440392.7235412598,1412893.8043060303,1427279.7859954834,1422529.6809082031,114033711.0,1233920.0379943848,My Portfolio
2015-02-06,2278977.9225036623,2260314.9946929934,2272285.091952515,2270187.279498291,69533872.0,2057186.104270935,My Portfolio
2015-02-09,2267491.1064056396,2250460.779180908,2264519.418859863,2255332.0218414306,73021802.0,2044654.0785018923,My Portfolio
2015-02-10,2275773.741256714,2260759.4700317383,2264217.325820923,2267680.0744171143,75344749.0,2055714.0064071654,My Portfolio
2015-02-11,2276028.6434753416,2257695.32734375,2266747.7883880613,2269968.581021118,54900878.0,2057662.4461349486,My Portfolio
2015-02-12,2284349.89229126,2267844.084277344,2274955.2312957766,2275427.4400665285,75617815.0,2062592.6329849244,My Portfolio
2015-02-13,2285940.0738800047,2271924.678967285,2278145.2208984373,2280651.2194946287,51228336.0,2067120.9541229247,My Portfolio
2015-02-16,2282920.8082977296,2272233.164544678,2279582.6631408692,2275839.767526245,35295973.0,2063340.0624801638,My Portfolio
2015-02-17,2284544.800140381,2271553.076766968,2281097.1971588135,2282768.697860718,51714069.0,2069448.1955093383,My Portfolio
2015-02-18,2286214.1799682616,2257412.1006378173,2282231.07628479,2264293.0145324706,82063512.0,2053714.8619628907,My Portfolio
2015-02-19,2276038.576940918,2263650.570425415,2267040.207144165,2273322.1866210937,57488349.0,2060998.3452865602,My Portfolio
2015-02-20,2289879.793608093,2274744.947996521,2282635.678175354,2285121.884840393,82013895.0,2071870.6773239137,My Portfolio
2015-02-23,2293185.066064453,2274706.9211517335,2286059.169747925,2278946.065362549,54744907.0,2066135.9016662599,My Portfolio
2015-02-24,2282281.3217712403,2267410.40128479,2275885.504968262,2273537.4432159425,100917094.0,2062429.0224655152,My Portfolio
2015-02-25,2275736.5350662232,2259592.193360901,2271181.786470032,2264929.682084656,78184860.0,2055285.6937576295,My Portfolio
2015-02-26,2272508.322055054,2258151.770907593,2265609.501086426,2271237.14670105,59469280.0,2060909.9954330446,My Portfolio
2015-02-27,3461337.434926758,3449615.72031189,3457578.115926514,3455380.511541138,60414671.0,3199010.680932007,My Portfolio
2015-03-02,2290100.083483887,2274812.804095459,2278275.584185791,2284271.1864654543,73044268.0,2072314.1723709106,My Portfolio
2015-03-03,2291224.744471741,2273075.975352478,2280237.5783340456,2274464.640788269,70286317.0,2063406.9128494263,My Portfolio
2015-03-04,2297804.0661834716,2282349.0702575683,2292257.4665740966,2294432.9253448485,81809576.0,2080142.0931137085,My Portfolio
2015-03-05,2320970.9197265627,2303242.9442626955,2312840.127093506,2310364.231478882,64427384.0,2093972.601223755,My Portfolio
2015-03-06,2315711.9245315553,2285567.0915390016,2305472.0908370973,2294450.3820663453,105700521.0,2080665.0337188721,My Portfolio
2015-03-09,2301515.5594726563,2282849.7492919923,2295203.8514038087,2290253.2682434083,89194736.0,2077566.8250717162,My Portfolio
2015-03-10,2288017.0390335084,2259977.1370407105,2279573.3458114625,2262485.992829895,85573165.0,2053055.8220199584,My Portfolio
2015-03-11,2281880.6415252686,2257988.723297119,2269537.0570526123,2276743.3688049316,75750046.0,2066011.550242615,My Portfolio
2015-03-12,2306775.646862793,2289536.583706665,2298460.395458984,2291004.1263397215,104338037.0,2079819.7566696168,My Portfolio
2015-03-13,2314055.6612579348,2295043.643008423,2296911.747393799,2308100.1849395754,64744432.0,2094377.2611221313,My Portfolio
2015-03-16,2333600.760951233,2317021.032801819,2317383.1364852907,2332201.1364852907,65702538.0,2115367.994619751,My Portfolio
2015-03-17,979883.772354126,965368.6463165283,974280.7073669434,972602.6470184326,78658528.0,792852.4673614502,My Portfolio
2015-03-18,2363464.2901474,2342525.6026016236,2343491.2062850953,2362208.0827804566,72156418.0,2142562.244161987,My Portfolio
2015-03-19,2368022.4612213136,2351518.596383667,2356122.192102051,2362140.4847351075,99368748.0,2141655.710826111,My Portfolio
2015-03-20,2368694.9005096434,2353414.5284088133,2358176.088757324,2363570.716656494,192228957.0,2142223.2470840453,My Portfolio
2015-03-23,2366087.678048706,2345833.973718262,2362674.970681763,2361854.219277954,59808136.0,2140473.8647003174,My Portfolio
2015-03-24,2371996.1117080688,2356459.7587265014,2359910.905744934,2365121.842588806,60060835.0,2143144.4328292846,My Portfolio
2015-03-25,2353956.635195923,2335737.9303924562,2348712.8700439455,2337367.4921447756,80450550.0,2117904.1051452635,My Portfolio
2015-03-26,2336676.815029907,2316564.937130737,2329475.7311676024,2326810.730465698,179337570.0,2111728.9347045897,My Portfolio
2015-03-27,2340273.2149536135,2320823.755480957,2333761.9017974855,2327204.444430542,72707407.0,2112164.645727539,My Portfolio
